# Constructed from biom file
#OTU ID	A1000	A1001	A1002	A1003	A1004	A1005	A1006	A1007	A1008	A1009	A1010	A1011	A1012	A1013	A1014	A1015	A1016	A1017	A1018	A1019	A1020	A1021	A1022	A1023	A1024	A1025	A1026	A1027	A1028	A1029	A1030	A1031	A1032	A1033	A1034	A1035	A1036	A1037	A1038	A1039	A1040	A1041	A1042	A1043	A1044	A1045	A1046	A1047	A1048	A1049	A1050	A1051	A1052	A1053	A1054	A1055	A1056	A1057	A1058	A1059	A1060	A1061	A1062	A1063	A1064	A1065	A1066	A1067	A1068	A1069	A1070	A1071	A1072	A1073	A1074	A1075	A1076	A2000	A2001	A2002	A2003	A2004	A2005	A2006	A2007	A2008	A2009	A2010	A2011	A2012	A2013	A2014	A2015	A2016	A2017	A2018	A2019	A2020	A2021	A2022	A2023	A2024	A2025	A2026	A2027	A2028	A2029	A2030	A2031	A2032	A2033	A2034	A2035	A2036	A2037	A2038	A2039	A2040	A2041	A2042	A2043	A2044	A2045	A2046	A2047	A2048	A2049	A2050	A2051	A2052	A2053	A2054	A2055	A2056	A2057	A2058	A2059	A2060	A2061	A2062	A2063	A2064	A2065	A2066	A2067	A2068	A2069	A2070	A2071	A2072	A2073	A2074	A2075	A2076
Methanobrevibacter|c6db214ed09e937552f5aef16446c7b2	0.0	0.0	0.0	0.0	0.0009345794392523365	0.0006464503996238834	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0009326424870466321	0.0	0.0	0.0	0.0	0.0	0.0001411167035138059	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0003086260994804794	0.000255832992222677	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Methanobrevibacter_wolinii|b43f853c5e314c86eedefe7670431b80	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02501959759602822	0.12874826592679545	0.04279279279279279	0.06805134189031506	0.08856116185057643	0.10035645736221552	0.03848612709372203	0.09990229604298974	0.027042148452070123	0.013074743952930921	0.12171394623496212	0.07923280423280424	0.013558907958223905	0.0157601977750309	0.012472039585169119	0.014250698284215926	0.0	0.004345982616069536	0.0019091021061707107	0.01009020027518728	0.0998670654702559	0.06502084348438092	0.07302987347088781	0.0672590946959178	0.029075804776739357	0.05540730337078652	0.028750460744563215	0.024527946803839157	0.0	0.002556784397669164	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0011001100110011	0.0	0.0	0.0	0.006194163192376414	0.0024232057586772147	0.009351459000779288	0.00539568345323741	0.00639473520829453	0.0016040831206707983	0.0	0.0	0.0	0.0025906735751295338	0.0026962628542763984	0.004609096443168971	0.002871939736346516	0.0	0.0	0.0007055835175690296	0.0014821676702176934	0.0	0.0	0.017693782525335523	0.018053097345132742	0.014926404533204339	0.015301146061936112	0.003950284227767608	0.010044642857142858	0.006229788852957961	0.004809542131589073	0.0	0.0	0.0	0.0	0.0	0.001890359168241966	0.0	0.0	0.0	0.034720570749108205	0.1828243321960556	0.042724498409194206	0.18351764086361244	0.013455328310010764	0.1997005427662362	0.04974354011419723	0.2557422720132776	0.02345237188761136	0.0957307885484681	0.031113876789047916	0.18276407059443323	0.003733242830476837	0.14724687470178452	0.027564790676276645	0.0653626804491178	0.0019759017473170355	0.009541750276424095	0.0	0.002374965074043029	0.05737042128244522	0.04445193604315161	0.05699832567418332	0.07144560120797902	0.029967245104188446	0.03127939161045871	0.019034038068076135	0.020886644996196142	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.011903550717265236	0.014372691885417706	0.0029927900965854987	0.010423639667208568	0.005752725585710972	0.008373606392650366	0.0024400746375771495	0.0019339687802182623	0.0	0.007986645281660175	0.0037413711334773675	0.0029182262259722135	0.0044742729306487695	0.002763801289773935	0.0	0.0	0.0014515703351807865	0.001540041067761807	0.0	0.0	0.015612161051766639	0.015868172108635947	0.010553737225302251	0.013753398368782983	0.007481051284575254	0.014807778274474742	0.004358415587745161	0.004411317310617584	0.0018883896594386925	0.0
Methanimicrococcus|8af9eba213f5152a205582125bf8fa4a	0.00023114706732158335	0.0	0.0	0.0	0.0	0.00023507287259050304	0.0	0.06859158609877189	0.021395795539430155	0.04806949806949807	0.0502683780630105	0.018415930528522233	0.07052371812448588	0.04596598900396369	0.016853932584269662	0.03571428571428571	0.18290114040822256	0.007426110203475419	0.0457010582010582	0.04098210468454162	0.10203955500618046	0.14634311665423982	0.2357635524140683	0.03860613882498176	0.020563917744329023	0.07642566818573716	0.0415838556795597	0.017779993353273512	0.022467651995019218	0.025515829264451093	0.009886142738128297	0.03550103842159917	0.028019662921348314	0.031054183560633986	0.07483846684649646	0.02279345878136201	0.06980616006659532	0.0018234473881797704	0.003935974809761217	0.001672899035622909	0.0021115270179479797	0.0029503644567858383	0.00406537791421223	0.0019821605550049554	0.004061944656004062	0.001198618063879292	0.005443115608708985	0.01841467111245832	0.04192972007147111	0.023590620768298768	0.03013247900251104	0.046624239070282236	0.06605823554976098	0.022530076558512576	0.06318781429924933	0.01033464566929134	0.09878213802435724	0.005803108808290156	0.0038249310258339606	0.0032611531437516305	0.001647834274952919	0.004498793505378103	0.005085977234197142	0.009266663530739922	0.005697081982399259	0.0018094679186228483	0.007834757834757835	0.03204601479046836	0.030442477876106194	0.0349319328311796	0.012375030480370641	0.03352924173812506	0.09151785714285714	0.02563249001331558	0.09680646402462485	0.022029276693455797	0.06842105263157895	0.0	0.00015633956954505185	0.0	0.0	0.0	0.00024578076355890547	0.0	0.020689655172413793	0.011317300490971124	0.029348743588078697	0.01263823064770932	0.017222820236813777	0.008422234699606962	0.03638827058937385	0.0035861414895824073	0.005482372649052007	0.004570567553992968	0.006079172849552439	0.0014487663534989903	0.04581707110130664	0.01593663517511213	0.03327710473853703	0.024327214400285155	0.013095191972414861	0.016257832016053072	0.037685163865223734	0.01732327465772562	0.014352712864882348	0.015700250433442496	0.015745787467493142	0.01915282524040372	0.015819917764304133	0.014430440974928117	0.05121210242420485	0.025797081402586623	0.028715003589375447	0.05790238642224202	0.00513397566636191	0.009939614171966014	0.0049380175916876705	0.009107654523127302	0.004773156899810964	0.009831009445479664	0.004684966064027869	0.013162533787754142	0.010982136651143393	0.012522768670309653	0.036524570149557435	0.022607046611438267	0.022763342855847277	0.030697140671320646	0.0488517745302714	0.0641657495573951	0.023300320558824937	0.048211078878298105	0.009879847389100848	0.08140486399790514	0.006955788586183275	0.00323542472879528	0.004026845637583893	0.0021260009921337964	0.006513479283517279	0.004548719176442423	0.004882554763789918	0.004620123203285421	0.0014320334875523243	0.009854014598540146	0.027608874281018898	0.03341470857491608	0.0361365306258767	0.016751959059651367	0.028989073727729107	0.06487483236477425	0.02211254967311883	0.09527431295000507	0.022139740834798464	0.07929185887046503
Methanomethylophilaceae_uncl|82aa92cc548f6d0fccfdec5fee19dd36	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0016566023619943354	0.002263258062856849	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Methanosphaera|2aa642a2b41a727b9881a4d122c95c2b	0.0	0.0	0.0044449712558525456	0.0	0.0	0.0019393511988716502	0.0009104704097116844	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.012326737911332134	0.0	0.0	0.0017204653449123383	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0016597018464183041	0.0	0.0016574585635359116	0.0	0.003073140749846343	0.0	0.0	0.0022619230179420336	0.0	0.001820929061252954	0.003194233998116221	0.0	0.004517090434944584	0.0	0.0	0.0	0.0	0.0	0.0011555101711767392	0.0	0.0	0.0014357501794687725	0.0	0.0	0.0	0.0009258782984414382	0.0	0.0	0.0	0.0005405730073878312	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Methanosphaera|3532fb8636cfbcc0309c985721ce3c54	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003948351296553196	0.0019305019305019305	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001140055862737274	0.0	0.0	0.0	0.0	0.0	0.0	0.0013650443639418282	0.0013885031935573452	0.0	0.0	0.0	0.0	0.0	0.0	0.005041295720261719	0.0035423773287850957	0.001574493209998032	0.0024954410212112486	0.0	0.0	0.0	0.0	0.0	0.0	0.004092149136101849	0.008933889219773675	0.0	0.0036366785003030568	0.0	0.0	0.0	0.0018949056191239705	0.0	0.00043055726411612744	0.0	0.0026962628542763984	0.0	0.002165725047080979	0.0	0.0	0.0	0.0	0.0	0.0	0.003396329772665023	0.0048672566371681415	0.002660493400594292	0.0	0.0	0.0	0.0	0.0026933435936898806	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0016272132036728526	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0016878824108587103	0.0	0.0	0.0	0.0013705103969754253	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0027660635741169003	0.004398967199005451	0.0	0.0	0.0	0.0	0.0	0.0	0.002740159140011593	0.00152255281355072	0.0	0.0016299340939692438	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00320415013732072	0.0027386280141607107	0.0023988485526947067	0.0	0.0	0.0	0.0	0.0	0.0
Methanobrevibacter|23b09a57cc19b2b36e5e1a8086d89063	0.0	0.0	0.0	0.0	0.0	0.00846262341325811	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.010486645911846632	0.004766742205204345	0.0	0.002330032454023467	0.0	0.0	0.0	0.0	0.0	0.001718976912361815	0.0	0.002360622802611753	0.002967785170647647	0.0	0.0	0.004962305563507968	0.0030670142616163166	0.0	0.005307814497694781	0.007043695483025513	0.0	0.009220452640402346	0.0023853804479663622	0.0	0.0022443090734209684	0.0	0.0	0.0012361271598634886	0.002449004898009796	0.0021094128224635176	0.005025125628140704	0.00342257020957382	0.009424010127294465	0.011435900176347994	0.011882104829998456	0.0060888252148997134	0.00992438563327032	0.009766754481783718	0.010691332812781548	0.007227641320954284	0.014040453186904845	0.011839708561020037	0.006511343982093804	0.002994310809462022	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Candidatus_Methanomethylophilus|23a3c9b6f70376eadf564b74d5bdf3c7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0018291089626339169	0.001227190267847615	0.001093951093951094	0.004667444574095682	0.00022458451864051506	0.0014258294488620784	0.0003835826620636747	0.0012212994626282364	0.0003729951510630362	0.002106486525749982	0.0005940888162780336	0.001917989417989418	0.0014047517254015757	0.006242274412855377	0.0	0.0027361340705694577	0.0006733628864822401	0.0039749841000636	0.000615839389087326	0.0006879682005809509	0.0034341420183892765	0.001624167614097775	0.0018900614269963774	0.0016662038322688142	0.002141744548286604	0.0016151685393258426	0.004377073350534464	0.0006900445392384418	0.003472222222222222	0.0014865025567843977	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00024606299212598425	0.0	0.0	0.0	0.00030437429341681883	0.00023540489642184556	0.0	0.0	0.0	0.0002779064381658175	0.0	0.0	0.00021911804984935633	0.00030973451327433627	0.0002764148987630433	0.0	0.0	0.0	0.00023777820049457866	0.00019238168526356292	0.0006099311136624569	0.0002063983488132095	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0008709958385754379	0.00020746273080228802	0.0014467372268331684	0.003365143144148669	0.001388157579819061	0.0008341382035297216	0.0006222071384128061	0.0023857238286096	0.0014184940959975465	0.0012921047941543396	0.0008523497733524466	0.0015152135632089767	0.0019187965308158723	0.0020955574182732607	0.0020215088542087814	0.0004334424966287806	0.001745573723771864	0.0036557259794961455	0.007875113248309987	0.006153763469755193	0.002449004898009796	0.002074832284390345	0.0027368987796123475	0.004172722584274931	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00013917884481558804	0.0	0.0	0.0	0.0	0.00036005368073058165	0.0	0.0	0.0003355704697986577	0.0	0.0	0.0003591094086665071	0.0	0.0002800074668657831	0.0	0.0	0.0004108463434675431	0.0	0.0	0.0	0.0	0.0006705409029950827	0.00044866042815023714	0.0	0.0	0.00024934546814611643
uncl_Methanobacteriales|7d02fe6e70f7ce521fa189f565ab74cc	0.00722334585379948	0.0	0.00521543294020032	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002962649455084118	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Methanobrevibacter_uncl|4895282b38168b34200f70b65419d0bd	0.0	0.0	0.0011853256682273455	0.0	0.0020848310567936736	0.013986835919134933	0.007890743550834597	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000635075720566683	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0007729813295278868	0.10093317601630376	0.04644450275518237	0.03601653217870498	0.014780689125635857	0.011454356126345018	0.004729113083879532	0.01692460166196539	0.00897012778200897	0.012550236198265528	0.005366452008586323	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.057305699481865285	0.017494356659142212	0.017001478389425166	0.006967984934086629	0.005971125925320028	0.004157584564462743	0.022625711463380216	0.010282538212135248	0.01261737089201878	0.004547446855139163	0.0018625034237195288	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0010580890911014707	0.0	0.0035859269282814614	0.008192692118630182	0.00398530905681019	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0035867501230747592	0.008389889381713247	0.0023146957461035954	0.0025583299222267705	0.0018431001890359168	0.0033412581121891665	0.002222355697038861	0.00229169115054648	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0003927858335242709	0.04948095062444011	0.01827063376260864	0.017170022371364654	0.006944936574303734	0.007357819190639889	0.005027531721331099	0.021509633148588017	0.008260220272540602	0.010244547257105089	0.0038686131386861315	0.0024650780608052587	0.0010680500457735734	0.0	0.0	0.0	0.0	0.0010896038969362902	0.0	0.0	0.0
Methanobrevibacter_uncl|e3d026061d084107a6d9c7abafa067cb	0.015371279976885293	0.0	0.0	0.08492767148856743	0.007907979870596693	0.0	0.026024279210925646	0.03795401097465378	0.04690001067121972	0.010231660231660231	0.00896149358226371	0.05599640664770175	0.012064710721140664	0.006840557473468866	0.008695652173913044	0.012308839985080195	0.004721435316336166	0.02264963612060003	0.0050264550264550265	0.022170646796555303	0.0084672435105068	0.009286246865044397	0.004389215071538505	0.022445429549408	0.06238075047699809	0.01256312353738145	0.0313407735820211	0.06436246815110225	0.02127659574468085	0.037853730246233	0.013163010274923632	0.01998961578400831	0.020997191011235955	0.048470328050129005	0.022771469794868576	0.05129928315412186	0.02164347722678083	0.036254424541456616	0.011283127787982157	0.015843337925605196	0.005470774546501584	0.008156889968760846	0.002571973782460798	0.006556377220401006	0.005839045443005839	0.006063597264330536	0.0	0.12102152167323431	0.05896366885050625	0.04589836789965077	0.017144341501428694	0.028361925843940233	0.013472403302911778	0.052934742982136344	0.02252022447343488	0.05887057086614173	0.018944519621109608	0.01606217616580311	0.004514672686230248	0.008348552048004174	0.004519774011299435	0.005971125925320028	0.00431904415919916	0.0073380685827179075	0.00555812876331635	0.0067488262910798125	0.005369274600043831	0.09832922486989866	0.03084070796460177	0.050031096676110845	0.011765423067544502	0.016379227285865692	0.008091517857142858	0.058540992961765265	0.020084647941515966	0.06253587830080368	0.008926728586171311	0.01093849080532657	0.0	0.0	0.021928166351606805	0.0	0.0	0.004376025631007268	0.007609988109393579	0.03345260880419406	0.01947925459385754	0.010926803580832017	0.0036598493003229277	0.007112109301890324	0.005613084293041711	0.007320470644023591	0.003959491357648671	0.014264188849824208	0.011966875688095352	0.010536482570901748	0.0024322642683409696	0.014886916690523905	0.006862444410366508	0.010292283015505258	0.006547595986207431	0.016994962938695277	0.004681863535190728	0.016624755518301202	0.01564647853157597	0.016230013484877674	0.009012860247230237	0.007152507351188111	0.00669036169767928	0.007846720232176927	0.013981027962055925	0.010201258731585864	0.01090272792534099	0.01186178442496132	0.008017441451578873	0.006145460375140277	0.005606707473895376	0.006139991813344249	0.003166351606805293	0.004883377240891859	0.0050453480689530905	0.004994711481960277	0.0047959963856259126	0.005692167577413479	0.0532098891036728	0.03154007385966663	0.061669614111458756	0.019078129482643206	0.03869171885873347	0.01942676683094885	0.06430314339026841	0.025970437905788093	0.07294573201981663	0.024352721678504795	0.017811034410075356	0.005963331853073654	0.007997762863534676	0.00552760257954787	0.004704179482540257	0.0034713909504429014	0.007785695434151491	0.004666791114429718	0.005122273628552544	0.004671532846715329	0.08520953163516845	0.028684772657918828	0.038875158640037405	0.010474972013433552	0.02195097942710897	0.01693115780062584	0.046468401486988845	0.017746678835817868	0.049358598684638925	0.01602044632838798
Methanobrevibacter|30018e0099fb201169092b6fdfdadfcf	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0003217848332081948	0.0005247966413014956	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0003135189365437672	0.00013044612575006522	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0004096346059315091	0.00015628662967883097	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.343878587078502e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004057543341940244	0.003933261435006026	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Methanobrevibacter|fa29c8518ce1e3142ffee3967b632b9b	0.19231436001155736	0.18651946542707729	0.05600663782374207	0.3221340799502255	0.06973400431344356	0.14697931358721203	0.16646433990895296	0.01620067938332898	0.11850389499519795	0.026126126126126126	0.05283547257876313	0.03922742925587663	0.0163421990677269	0.053573711801559905	0.11333659013190034	0.031518090264826555	0.015980242609137794	0.09936135452250111	0.03485449735449735	0.02510230257130642	0.01946847960444994	0.03856842676065885	0.0224591004959243	0.02137927164581112	0.07780368878524486	0.07260746397339574	0.17963614126280386	0.10269192422731804	0.08884196849114828	0.04357641623352759	0.09841710635934463	0.032515576323987536	0.08932584269662922	0.05607261334316255	0.06875352863684837	0.05012320788530466	0.061779046259959565	0.03957953448460796	0.047756494358436104	0.03729580791182838	0.04232651885977541	0.03340853870183964	0.013357670289554468	0.010139513608294579	0.02674113565202674	0.009800465345836566	0.023612388837779823	0.03144892391633829	0.05503275759380584	0.01140332121730454	0.05861979392155165	0.01950747094631987	0.022226361209412057	0.014290922347794386	0.015450768894395452	0.01390255905511811	0.017652847828761226	0.09720207253886011	0.06784549786807123	0.055917905904861294	0.07264595103578154	0.04122530775837389	0.04928554129329135	0.028552613010960064	0.06753126447429365	0.016969874804381845	0.05128205128205128	0.05888797589701451	0.06460176991150443	0.02995646465344482	0.0779687881004633	0.01522304653627517	0.024553571428571428	0.02953205250142667	0.03874567141208157	0.030173650975889782	0.02456140350877193	0.12914817163390405	0.4104434832456095	0.04861919373611258	0.11805293005671078	0.28700947225981055	0.17475012289038178	0.165507540829882	0.050971066191042406	0.11450445202629608	0.06558015713265372	0.03067403896787783	0.013455328310010764	0.06831368145236759	0.03648504790477112	0.0548590735307193	0.028706312342952865	0.11004520341536916	0.08362452730841032	0.10286241109842831	0.016347078454663724	0.14133027960683273	0.049723968716454535	0.11450721796471217	0.0906590213474875	0.1969368114992424	0.034768593138383604	0.1961441743503772	0.08154766717878224	0.05548063956848392	0.06063196893591251	0.054041166653421284	0.05533486654122238	0.05455082901136699	0.10239320478640958	0.0887682412338336	0.09238155061019383	0.06479441136480847	0.06406920317884521	0.14107839469887243	0.09711434596985752	0.04333810888252149	0.053969754253308126	0.06252007967615499	0.05988347648507418	0.09548713127277	0.06763049975672482	0.08913934426229508	0.08210397802421406	0.06956782113983431	0.014873259873940054	0.0697618819929234	0.02444908373927163	0.02813531747930523	0.016027941246830296	0.018303633098494268	0.010107624850521042	0.03191384897384701	0.10423143805659482	0.06883207511260547	0.06051454138702461	0.07143363333569555	0.03690971593993125	0.05033516878142207	0.026128266033254157	0.061974985999626656	0.012943379599030623	0.05051094890510949	0.06039441248972884	0.061489166920964296	0.02351212343864805	0.07292499600191908	0.020671325917905305	0.03615333035315154	0.02127932316369696	0.035290538484940674	0.026372338347333463	0.033536965465652664
